Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
beta_382, -1.02080434653, 0.038500854651, 0.00324231102467, -1.04013423436, -1.01063029796, -1.03911319289, -1.03015847387, -1.02751229424, -1.01953937554, -0.922390711359
beta_383, -1.50787291747, 0.454473843549, 0.0455358629229, -1.78808925825, -0.549313970313, -1.78896233773, -1.76307507802, -1.72190294917, -1.68745739987, -0.549313970313
beta_384, 1.34221022632, 0.0913293655667, 0.00831238509137, 1.27678883573, 1.49790955704, 1.27440717988, 1.29049727003, 1.31903388953, 1.34299336571, 1.49790955704
beta_385, -2.34485287681, 0.156822103615, 0.0140286266471, -2.41406963632, -2.17199237367, -2.41459458707, -2.39824201808, -2.39223760354, -2.38333969347, -2.17199237367
beta_386, 0.101971188869, 0.0191695423023, 0.00181194331692, 0.0886684477237, 0.13083474518, 0.0881574847019, 0.0934308438171, 0.0959145671096, 0.101488434087, 0.13083474518
beta_387, 0.928760243454, 0.191017486252, 0.0190944713862, 0.800549372561, 1.2988725032, 0.792379508179, 0.816914992103, 0.84644954642, 0.873599832282, 1.2988725032
beta_388, 0.0224457597597, 0.00190994726594, 0.000187321887221, 0.0209051051918, 0.0263166010817, 0.0209051051918, 0.0209784294507, 0.0219178151787, 0.0222184920678, 0.0263166010817
beta_389, 1.48841637984, 0.176199354281, 0.0173494845082, 1.16688253862, 1.58150847543, 1.16688253862, 1.55467117845, 1.56684794998, 1.57828541083, 1.58195993546
beta_390, 0.313961278257, 0.516529159814, 0.0517434003449, 0.00250628475022, 1.3565447048, 0.000824415210685, 0.0270426726615, 0.0893075348931, 0.127857722804, 1.3565447048
beta_391, -0.776784533025, 0.259270529171, 0.0259085500832, -1.29585709901, -0.581623367364, -1.29585709901, -0.708631335512, -0.687102528894, -0.612131576281, -0.581623367364
beta_392, -0.317419664416, 0.623852333756, 0.0621655093089, -0.708807987017, 0.932205626984, -0.714573351222, -0.683237505422, -0.601191664567, -0.508572237321, 0.932205626984
beta_393, 3.43481693187, 0.351840679118, 0.0328844963815, 3.28206292621, 4.11782582867, 3.27871248798, 3.29359962688, 3.30090032366, 3.3203934809, 4.11782582867
beta_394, 0.0282320048264, 0.0139224366502, 0.00139791175355, 0.0203940812746, 0.0570961458467, 0.0202979832491, 0.0211254826279, 0.0214528298396, 0.0223419797368, 0.0570961458467
beta_395, 0.31170102589, 0.136653056786, 0.0136531549837, 0.230569409311, 0.589960634174, 0.229712553685, 0.239702628299, 0.248666820427, 0.259135797701, 0.589960634174
beta_396, 0.154343486099, 0.0780481848664, 0.00776661614236, 0.096866046876, 0.30002317693, 0.0934709695792, 0.114144140479, 0.116642131132, 0.127981673968, 0.30002317693
beta_397, 0.315255547372, 0.0412616533511, 0.0041030092142, 0.235120138848, 0.337186463843, 0.235120138848, 0.330899888331, 0.335041912889, 0.335764887989, 0.337366496898
beta_398, 2.21749328152, 0.107564415665, 0.00909372813503, 2.15586785028, 2.27540174463, 2.15586785028, 2.21844013947, 2.23275125042, 2.25884723366, 2.27908100278
beta_399, -1.02154753937, 0.0453414104182, 0.00398163410056, -1.05685816962, -0.98037555474, -1.05715413556, -1.04574552501, -1.02799592829, -1.02089518579, -0.98037555474
beta_400, -1.4621789247, 0.298083011101, 0.0293783221846, -2.09625457211, -1.31205198088, -2.09625457211, -1.33406662654, -1.32616368238, -1.32358744045, -1.30996544911
beta_401, 0.0730472832661, 0.0105542365492, 0.00103479172198, 0.06592425866, 0.0943993292377, 0.0654636903483, 0.0670526142004, 0.0687031844101, 0.0699557443116, 0.0943993292377
beta_402, 0.945676223104, 0.167520039239, 0.0144963640142, 0.814510443992, 0.997870826598, 0.814510443992, 0.967673448863, 0.982494937677, 0.987791092927, 1.02431383323
beta_403, -1.97180941198, 0.160852179129, 0.0160277405583, -2.06897134022, -1.64896943254, -2.06990590669, -2.05690858961, -2.04880768862, -2.03640468045, -1.64896943254
beta_404, -4.64444212376, 0.609320399878, 0.0610976121689, -5.05702512719, -3.44558869345, -5.05702512719, -5.02565875406, -4.9096886937, -4.76651622231, -3.44558869345
beta_405, -0.479029696394, 0.0231981770344, 0.0020755755473, -0.491513078107, -0.457108509765, -0.491513078107, -0.488791088698, -0.481601152384, -0.47412193306, -0.457108509765
beta_406, -0.279854371845, 0.0901474980511, 0.00902006773596, -0.324926160153, -0.0869498008242, -0.326214990262, -0.323568398363, -0.322633674508, -0.32100651776, -0.0869498008242
beta_407, -1.61778221527, 0.12125001471, 0.0119718779763, -1.69311701233, -1.37141880748, -1.69552397956, -1.68146935617, -1.6690441002, -1.65961782243, -1.37141880748
beta_408, -0.0357899817131, 0.0804772660004, 0.00751148196917, -0.150216507673, 0.0208441160995, -0.150216507673, -0.0268833837102, -0.0183106930935, 0.00882168656893, 0.0208441160995
beta_409, 0.56283251829, 0.0312603396182, 0.00286812746629, 0.529414324018, 0.586226757305, 0.527149637706, 0.534295214261, 0.571959333205, 0.582032364893, 0.585030166523
beta_410, 1.63341554455, 0.164946724385, 0.0163920164819, 1.30749210818, 1.76218943138, 1.30749210818, 1.64860487849, 1.69115434807, 1.73878622373, 1.76407673269
beta_411, -0.0428658213941, 0.0155221022027, 0.00143521883096, -0.0504956297003, -0.017738003421, -0.0507518121506, -0.0496624799956, -0.0485125959706, -0.0470101763118, -0.017738003421
beta_412, 1.95851709928, 0.832319920468, 0.0833298539786, 0.281239053598, 2.40318868754, 0.281239053598, 2.33385626081, 2.34464020836, 2.36685454251, 2.40878756903
beta_413, 0.350978975623, 0.0501426984266, 0.00434339783278, 0.268443372079, 0.394539476814, 0.268443372079, 0.348271867768, 0.355163204962, 0.371752991098, 0.402642344476
beta_414, -0.331197083689, 0.0971148590515, 0.00918785861797, -0.39645564826, -0.151577920206, -0.399908717496, -0.386506053529, -0.362535342457, -0.345283006741, -0.151577920206
beta_415, -1.02102658726, 0.226039470737, 0.022612318317, -1.15045374437, -0.549247700746, -1.15045374437, -1.14102117332, -1.12871997196, -1.10262213049, -0.549247700746
beta_416, -0.378281114829, 0.270864574309, 0.0268780453542, -0.535263494301, 0.15077191597, -0.537875137691, -0.517925974434, -0.508341935752, -0.475463026487, 0.15077191597
beta_417, -1.52892888186, 0.198871741576, 0.0196586161093, -1.63187418209, -1.15520326725, -1.63294517028, -1.62545028167, -1.62047648844, -1.61472905788, -1.15520326725
beta_418, 0.254778521937, 0.0633610599302, 0.00520057857333, 0.235700540048, 0.308769271324, 0.235104861259, 0.238160075019, 0.246642283383, 0.257962236164, 0.308769271324
beta_419, 0.0826205791044, 0.277128341029, 0.0276747421537, -0.479471954706, 0.243756040723, -0.479471954706, 0.182226585266, 0.203558802163, 0.230356655403, 0.247331360789
beta_420, -3.43664353748, 0.216384624932, 0.01898401988, -3.78977545104, -3.27278202972, -3.78977545104, -3.44354927055, -3.42146327712, -3.31377723272, -3.26404364584
beta_421, 0.0564537946437, 0.215281315366, 0.0196830881862, -0.329209533299, 0.175846912808, -0.329209533299, 0.120654992686, 0.132417139501, 0.154737267364, 0.176739362266
beta_422, 0.0512998032939, 0.00596904937278, 0.000577296166515, 0.0388536974247, 0.0551105849327, 0.0388536974247, 0.052773803815, 0.0531408954096, 0.0545634578874, 0.0553156503298
beta_423, -4.10404705312, 0.458058887076, 0.0455476487909, -4.40821080576, -3.23784578294, -4.40821080576, -4.37441369039, -4.27931512377, -4.25771603296, -3.23784578294
beta_424, -2.77509216766, 0.398578079292, 0.038503267402, -3.01384370751, -1.97832790403, -3.02291261547, -2.96711203603, -2.95160212005, -2.90572608721, -1.97832790403
beta_425, -0.526956141823, 0.0325223476708, 0.00305073483309, -0.54516281784, -0.480015869278, -0.545385027263, -0.54326443481, -0.539224393378, -0.532527039597, -0.480015869278
beta_426, -0.414069442687, 0.228787360318, 0.0227691288134, -0.87793044466, -0.26093607097, -0.87793044466, -0.350468433887, -0.311932714406, -0.281732664568, -0.25743898279
beta_427, -3.1532633123, 0.313725139615, 0.0306401299678, -3.33089945433, -2.58582816488, -3.33089945433, -3.31591281336, -3.27346605133, -3.25810675953, -2.58582816488
beta_428, -0.49459194152, 0.159488875165, 0.0159078415292, -0.824956729994, -0.387217203844, -0.824956729994, -0.447034158871, -0.430500962522, -0.407606114166, -0.380103723602
beta_429, 0.397859624953, 0.551894732255, 0.0550952991732, -0.705280748407, 0.704304877487, -0.705280748407, 0.626765310172, 0.658535321589, 0.674153405957, 0.709509143902
beta_430, 0.155817557655, 0.180368916193, 0.0177251033969, -0.173158349826, 0.256431926912, -0.173158349826, 0.217681331173, 0.23959366093, 0.244563507174, 0.256895968495
beta_431, 0.0228865714779, 0.20575063582, 0.0206851748077, -0.0875344480269, 0.450062007729, -0.0889112563891, -0.0854852105963, -0.0758831722727, -0.0700049434391, 0.450062007729
beta_432, 0.983285996582, 0.243652837371, 0.0243505284875, 0.79414391724, 1.49241867168, 0.791561767783, 0.831237057208, 0.89949665074, 0.925438196618, 1.49241867168
beta_433, 0.547292184704, 0.476165430644, 0.0478184533346, 0.277993874491, 1.5353656743, 0.276802038438, 0.290711310799, 0.33224530033, 0.347948819121, 1.5353656743
beta_434, 0.125298655265, 0.0123453147769, 0.0011911291177, 0.103517723399, 0.137592236571, 0.103517723399, 0.12125187759, 0.126083574581, 0.134733766471, 0.14702753757
beta_435, -5.46798552306, 0.449243187396, 0.0405506987875, -6.23579632823, -5.16028280863, -6.23579632823, -5.44971654888, -5.36574116052, -5.23186891184, -5.15611347671
beta_436, -0.438707433764, 0.155823449225, 0.0154894790793, -0.530303402497, -0.115440708117, -0.530303402497, -0.524394607047, -0.506597024491, -0.489515467889, -0.115440708117
beta_437, -0.445902207426, 0.0249869186817, 0.00224884896497, -0.488401829452, -0.429853753938, -0.488401829452, -0.443173546439, -0.436650466496, -0.435076418271, -0.428682118565
beta_438, -1.46411098617, 0.0879763142732, 0.0083106561643, -1.53383723358, -1.31281181564, -1.53383723358, -1.51264539003, -1.49044949206, -1.47775976162, -1.31281181564
beta_439, 0.345971363013, 0.0123753759581, 0.00109882783316, 0.33365572893, 0.356951708774, 0.326089381082, 0.343310885908, 0.347820027144, 0.354155158728, 0.356263970107
beta_440, -0.836802154071, 0.166044893267, 0.0163234255201, -1.19069197534, -0.746933267422, -1.19069197534, -0.771961034699, -0.759929333974, -0.755506947189, -0.744686059424
beta_441, 0.114932830882, 0.183389169286, 0.0172606345161, -0.240847204564, 0.208038972272, -0.240847204564, 0.157896610298, 0.179263660383, 0.201120156882, 0.211345338222
beta_442, -0.0998430957115, 0.179822833976, 0.0177722622144, -0.194030279294, 0.285430920389, -0.195177516863, -0.19153068524, -0.179087821612, -0.16762218995, 0.285430920389
beta_443, -0.375957254515, 0.0554678739649, 0.00552042877683, -0.489949276008, -0.344126517976, -0.489949276008, -0.352689390852, -0.349060426571, -0.346759149329, -0.343048693576
beta_444, -0.904764418703, 0.0722951979027, 0.0068532039085, -0.946003879028, -0.793280038294, -0.946556184042, -0.939597311328, -0.928450010512, -0.924101506047, -0.793280038294
beta_445, 2.16478976388, 0.0949820682517, 0.00782481593652, 2.11021828087, 2.23731740738, 2.10721475166, 2.13207505995, 2.14591020766, 2.22154894901, 2.23731740738
beta_446, 1.16700400085, 0.0863634446749, 0.00841145103172, 1.02669834677, 1.22636541796, 1.02669834677, 1.17735418798, 1.20626193629, 1.21941100127, 1.22678102107
beta_447, 0.198994109042, 0.0662866714544, 0.00664891499201, 0.0601152726123, 0.234577631458, 0.0601152726123, 0.227011149019, 0.230494639888, 0.23343829829, 0.234876896252
beta_448, -0.421984695802, 0.229772037828, 0.0230130939041, -0.901817999335, -0.298640855056, -0.901817999335, -0.322259256653, -0.311983390232, -0.300794538269, -0.296852555445
beta_449, -0.00759834870536, 0.00290733707564, 0.000265610144855, -0.00929421365007, -0.00390394310643, -0.00933371634967, -0.00887873661661, -0.00849454254286, -0.00811753921792, -0.00390394310643
beta_450, -0.90507553956, 0.418571743284, 0.0415316487379, -1.17444910748, -0.0300080945739, -1.18093704243, -1.14481645942, -1.08624920288, -1.04599225384, -0.0300080945739
beta_offset_0, 4.00226632696, 2.49502774584, 0.250270461927, -1.06590436169, 6.79864258643, -1.41878076686, 3.17044907451, 5.2802015422, 5.75638456257, 6.56953171176
beta_offset_1, 112.116076936, 39.6327595552, 3.98833400799, 5.49558021336, 161.159791931, 6.34308603372, 103.607988632, 116.068729716, 138.962609313, 162.402470261
beta_offset_2, 27.2285804029, 12.6275789853, 1.26993463123, -3.8445872517, 39.1921218512, -5.47401204047, 29.3549743241, 31.6959615076, 33.7156177761, 38.5609531599
beta_offset_3, -10.3721387539, 4.75929010568, 0.476637670025, -14.682775448, 1.55563633089, -14.4429989374, -13.3685720819, -12.6060468745, -8.56135550901, 2.38231076535
beta_offset_4, 29.8530364762, 16.1385696124, 1.61925018226, 0.0509827163721, 43.1221882177, -1.300124028, 12.1266815776, 40.3963877403, 41.9392470045, 42.88833616
beta_offset_5, 111.379769055, 47.2261904454, 4.76125211413, 4.64442067721, 149.844386922, 4.34052871362, 115.377636509, 127.255735958, 142.972806488, 149.77055704
beta_offset_6, -46.0314436207, 19.9550122502, 2.0108442561, -64.4059784629, -3.41901859257, -64.1133144673, -58.9134585799, -55.4347304999, -39.6654359253, -2.96576732682
beta_offset_7, -127.855042806, 77.4479596349, 7.69147576076, -279.120615288, -30.6211654035, -297.958892262, -166.046510626, -131.384527063, -49.8874849219, -33.1387574151
beta_offset_8, -106.367576991, 44.2122920461, 4.41861236138, -203.422873831, -40.297850986, -194.270217925, -149.958657532, -94.3469908107, -74.4875764742, -14.4831622106
beta_offset_9, -50.0755002009, 17.0293629022, 1.68574432242, -78.4618154588, -26.6788887391, -77.1423882775, -65.868770328, -49.9658944056, -35.1984906132, -18.0836052826
beta_offset_10, 1.52182211387, 3.1290075401, 0.313659890862, -6.29649567258, 5.40102185365, -6.90034647106, 1.00334055101, 2.53076220559, 3.63438314488, 5.05687603373
beta_offset_11, 84.62442737, 36.0211391953, 3.62872833859, 4.12219438655, 119.918313516, 1.75578518124, 78.7236147348, 97.870156745, 111.362271235, 118.610036288
beta_offset_12, -204.876040999, 78.1947779155, 7.84532769106, -307.919425696, -38.5343525961, -306.307301485, -272.357526298, -208.695659128, -164.42438892, -6.20393109706
beta_offset_13, 1.02765754365, 12.6855596884, 1.25045808191, -27.9572580555, 17.5583694362, -32.0696712326, -3.85962626701, 5.26742316877, 9.36343714076, 15.4423151147
beta_offset_14, 306.085036596, 126.204596162, 12.5751390498, 135.914143006, 529.159400626, 15.2086882187, 206.122472102, 292.243520905, 418.980638894, 511.956007281
beta_offset_15, 67.7949650982, 31.830245724, 3.18198956044, 0.367687238312, 116.197320284, -3.85386574727, 45.987083621, 70.1807885836, 94.7625593819, 114.347675566
beta_offset_16, -1.83742702617, 1.07308727464, 0.103653437156, -4.013630003, 0.37776703928, -4.77084923331, -2.47686290201, -1.71356615715, -1.07819683247, 0.0491099752921
beta_offset_17, 10.8680861493, 4.41702774652, 0.44150360041, 1.05423439303, 14.7577460131, -0.720711736153, 11.2345454104, 12.5953263869, 13.6592066255, 14.4450702366
beta_offset_18, 37.6666031966, 26.6514658019, 2.67139795654, -18.4796790146, 103.968366753, -13.7634089242, 26.8271183171, 30.9058634382, 46.0395884706, 114.013893475
beta_offset_19, 49.9488810043, 16.786084054, 1.67703043504, 19.5361348169, 81.8189938248, 13.2618064863, 38.8012187711, 50.6094593802, 62.8983865114, 79.2475936392
beta_offset_20, -123.075389172, 38.0716313296, 3.83284217767, -158.760112767, -15.7339130817, -156.838919525, -147.17815121, -135.259283388, -121.061415554, -1.15655663376
beta_offset_21, -33.5937356014, 29.4575425006, 2.92604050072, -90.1100081866, 21.3625086222, -104.967904602, -52.3616954514, -30.9453756809, -11.1027834672, 9.56350398586
beta_offset_22, -140.826141354, 57.1115499543, 5.6960917928, -216.812253902, -8.84749383063, -214.703531926, -192.175653772, -153.887260557, -103.503889279, -5.64707681923
beta_offset_23, -422.804454784, 148.233975194, 14.7685014362, -622.228710626, -158.383560608, -601.884629635, -574.48299269, -430.281570267, -325.39346301, -25.9532297378
beta_offset_24, -27.5034557744, 15.2977018976, 1.53800516051, -43.5885060462, 1.45165075118, -42.8950459774, -36.5817490945, -34.8903021557, -15.1079956398, 2.5191629799
beta_offset_25, 107.00364115, 33.6352213561, 3.38775677962, 21.3531387469, 138.964256992, 12.7348660777, 99.3644735898, 121.437226043, 130.046237512, 136.490533618
beta_offset_26, 22.3333175443, 23.2748900421, 2.31333479588, -30.0458345414, 52.6411931009, -33.5346143819, 9.36397051897, 29.3433766132, 38.8486251853, 50.3795064164
beta_offset_27, 164.508734785, 61.2786735529, 6.17015081369, 3.47696236407, 230.702495166, -1.98838825742, 152.54214085, 182.669939393, 205.873608941, 228.416582471
beta_offset_28, -38.5614644094, 39.2233241781, 3.92793391186, -133.589202009, 46.8501242311, -116.428726634, -57.7761174163, -42.449272812, -27.9514817914, 87.7893867255
beta_offset_29, 102.123224898, 39.88169294, 4.01729485555, 12.423341881, 144.581730561, 7.42721250066, 93.4617131906, 115.824119114, 129.393201718, 143.527805577
gamma_0, 2.20338770365, 0.0985289237447, 0.00919975652806, 2.17548072791, 2.24684553964, 1.70057833514, 2.19307297619, 2.22741491035, 2.23111406973, 2.24375372015
gamma_1, 10.2246260913, 0.975392674251, 0.096866432567, 10.3606435739, 10.448421742, 4.82938974245, 10.3837232339, 10.4138489668, 10.4320275761, 10.4467238918
gamma_2, -2.82785633193, 0.228534303948, 0.0226993120557, -2.88969046534, -2.84044027836, -2.88492250427, -2.87479286884, -2.86957947812, -2.86789835417, -1.52554650141
gamma_3, 0.0354148107783, 0.0273501890063, 0.0024636457675, 0.0129382364631, 0.0697487324085, -0.0644901023103, 0.023016437488, 0.0383119248432, 0.0436744895915, 0.06901118257
gamma_4, -0.167272773702, 0.00479768296021, 0.000395894646791, -0.172342890232, -0.162592942853, -0.175249087652, -0.170671236076, -0.169290537064, -0.162592942853, -0.162592942853
gamma_5, 5.08524966201, 0.528860811992, 0.0514234247539, 5.11871030541, 5.32675369128, 2.5903958742, 5.149911625, 5.18535695556, 5.18832113587, 5.31777881122
gamma_6, -3.94524863693, 0.398861359492, 0.0395950890078, -4.07827004514, -3.97290082949, -4.07767410926, -4.06494125898, -4.02804211621, -3.97290082949, -1.8004023154
gamma_7, 0.456333235581, 0.0368419681115, 0.00350137342487, 0.437879581682, 0.481974604173, 0.249428563001, 0.452570982524, 0.468270445546, 0.468270445546, 0.478358587916
gamma_8, 0.385563067649, 0.0347670274865, 0.00342541422017, 0.389130403787, 0.394731003, 0.207155508388, 0.391141749697, 0.392619189425, 0.393584119945, 0.394164653279
gamma_9, 0.0296778213094, 0.014754897098, 0.0014694304153, 0.029925874051, 0.0336282287531, -0.0543767044183, 0.0313368378579, 0.0324984018497, 0.0336282287531, 0.0336282287531
gamma_10, -0.787813948889, 0.0405623402376, 0.00388285444695, -0.81575119114, -0.777950712174, -0.814639584461, -0.79878194857, -0.790561145838, -0.788731064057, -0.566502488711
gamma_11, 2.34450901267, 0.141279450847, 0.0138812059441, 2.34519044952, 2.41590639402, 1.5601539323, 2.35492077192, 2.36325115213, 2.37837925564, 2.40892558265
gamma_12, 0.421007957571, 0.235462459362, 0.0233708006336, 0.350479376597, 0.41279119096, 0.35240239148, 0.363900976475, 0.375653604742, 0.389370364556, 1.75571585024
gamma_13, 3.0027346406, 0.424337716783, 0.042218647664, 3.04488827386, 3.0966197276, 0.545747396529, 3.07105089604, 3.08365273839, 3.09381438566, 3.09464540096
gamma_14, 1.38397170681, 0.137899683299, 0.0130736385139, 1.39115864109, 1.42921878283, 0.824017876123, 1.40030411655, 1.41085113793, 1.4174840045, 1.42641216094
gamma_15, 0.12327118383, 0.0938587264743, 0.00855423300833, 0.0626930360871, 0.146900048956, 0.0646766705354, 0.0786732555885, 0.0944746514887, 0.146900048956, 0.52792069684
gamma_16, 1.03831547655, 0.145047203622, 0.0139623002042, 1.0301977961, 1.10404231296, 0.191540641962, 1.04775498315, 1.05461230001, 1.06695626369, 1.10178536364
gamma_17, 0.833023199429, 0.0491297979541, 0.00469130900199, 0.832376017962, 0.858270727391, 0.630704714131, 0.832376017962, 0.84167727373, 0.849166550598, 0.8576213624
gamma_18, -0.835676444407, 0.205757798963, 0.0191879070297, -0.866488193074, -0.788584131168, -1.93181144479, -0.830186267996, -0.813695091502, -0.790554525748, -0.789601639758
gamma_19, 0.608241456308, 0.120036514138, 0.0118840937105, 0.624294708477, 0.639394439451, -0.0420702842546, 0.627669940634, 0.631475978081, 0.634621310852, 0.638087970566
gamma_20, 2.03347334164, 0.0444994613614, 0.00257524951732, 1.98310055077, 2.05286289792, 1.98479861804, 2.01607851308, 2.04525935638, 2.04811112472, 2.13750667623
gamma_21, 0.196769335406, 0.0139562747354, 0.00118930166059, 0.18931046823, 0.199363241285, 0.189442312927, 0.195650169855, 0.195900486983, 0.197107055146, 0.259452303568
gamma_22, -0.0171157166626, 0.133057345371, 0.0126525701142, -0.0695705486503, -0.0249022450828, -0.0671678286535, -0.0544641620165, -0.0441407152753, -0.0257950121807, 0.690034214232
gamma_23, -1.24208319919, 0.231132432166, 0.0226306795796, -1.34462247504, -1.25699303384, -1.34288183104, -1.29174448569, -1.2809344227, -1.27164042073, -0.0887555927016
gamma_24, -1.06403994157, 0.24188073497, 0.0237240669407, -1.16208791508, -1.0656731562, -1.15494901342, -1.12300910607, -1.09198402858, -1.09198402858, 0.363267505155
gamma_25, 0.593910047274, 0.109502987333, 0.0103125944972, 0.583054039405, 0.648971465551, 0.0937320014849, 0.603672010383, 0.613125490776, 0.61757410604, 0.646283310379
gamma_26, 0.598202115368, 0.0267913262856, 0.00240355129642, 0.597023006172, 0.608022830678, 0.510530334235, 0.599956331966, 0.604020519144, 0.604020519144, 0.607473734542
gamma_27, -0.811914796854, 0.0588543140407, 0.0048079260936, -0.873499939622, -0.720262009604, -0.872795097494, -0.859631465047, -0.802821819266, -0.781107360076, -0.661941661607
gamma_28, -2.18059144533, 0.180767393151, 0.0171865633621, -2.23256281734, -2.17950173962, -2.22810223552, -2.21279610736, -2.1991851056, -2.1991851056, -1.18546094829
gamma_29, -0.907471295195, 0.563150781483, 0.05494541624, -1.05556437467, -0.918383069945, -1.05556437467, -1.05556437467, -1.01463298669, -0.984445918686, 2.30389160616
gamma_30, 0.567790259463, 0.0761418359862, 0.00742337805092, 0.575241490147, 0.593452399208, 0.173450359506, 0.57953801886, 0.580459435736, 0.58452026715, 0.591452582335
gamma_31, -1.17401300257, 0.13935202175, 0.013552302328, -1.22843680826, -1.16529292482, -1.22653779977, -1.20859425149, -1.20859425149, -1.17819669395, -0.417124473485
gamma_32, 4.85000621056, 0.449188329755, 0.0446462029034, 4.91245531203, 4.99597412396, 2.36923682625, 4.91718518926, 4.93238067837, 4.94837683266, 4.99136894133
gamma_33, 0.842036724979, 0.0908791540638, 0.00873524236199, 0.850642609546, 0.86984258566, 0.445089456429, 0.856996145999, 0.859733550856, 0.860815341505, 0.868142869827
gamma_34, -1.04055087624, 0.0913481475168, 0.00909207528252, -1.07370278372, -1.03834425551, -1.07370278372, -1.07370278372, -1.04987212943, -1.0451309036, -0.527044479159
gamma_35, 0.121461643993, 0.254480821888, 0.0248070936709, 0.105445630302, 0.197292255988, -1.34812203591, 0.148116972706, 0.163059054312, 0.175733556984, 0.195629551072
gamma_36, -0.0865960806115, 0.0220686310594, 0.00201248946038, -0.0976157375414, -0.0834335117367, -0.0959421053248, -0.0939218893404, -0.0897317760959, -0.0874459659262, -0.00291563538057
gamma_37, 0.673541404341, 0.04348636802, 0.00424043837952, 0.670495397109, 0.688387881217, 0.461585851389, 0.681230729684, 0.682639294615, 0.682745788142, 0.687250693054
gamma_38, -5.86284146302, 0.843074150273, 0.0838834686422, -6.04833873877, -6.00235974362, -6.04650666937, -6.02819593223, -6.02819593223, -6.0162044421, -1.18848354005
gamma_39, 1.00044957832, 0.0128174710985, 0.00114628363224, 0.974520274012, 1.01663611988, 0.976814715034, 0.994187631817, 1.00225717972, 1.00605613141, 1.01956278394
gamma_40, 1.68042021715, 0.0926623494418, 0.00918766431146, 1.66240283437, 1.72805457432, 1.16844956476, 1.68300001733, 1.70149061788, 1.70812292633, 1.72685599249
gamma_41, -0.717211448001, 0.0728386702311, 0.00725508854411, -0.739800412694, -0.720037832376, -0.739064977178, -0.734407075124, -0.732090514707, -0.726527460746, -0.300390624075
gamma_42, 1.7244920397, 0.189192700695, 0.018712118379, 1.72812361942, 1.78832179828, 0.614380370049, 1.74325298679, 1.7525711826, 1.76998737574, 1.78668933228
gamma_43, 2.22634385254, 0.282199196114, 0.026646081758, 2.24808438335, 2.33025549997, 1.10800577127, 2.26227043505, 2.28419774753, 2.28419774753, 2.32288998677
gamma_44, 5.09497841288, 1.00020525259, 0.0995859619971, 5.20447250918, 5.40056774233, -0.560737908724, 5.25042125935, 5.25714714458, 5.32136576534, 5.39227687704
gamma_45, -2.11262651351, 0.418116206168, 0.0415559240252, -2.30490361655, -2.1172052492, -2.30093924999, -2.25298882882, -2.19214628562, -2.11990557015, 0.157156247914
gamma_46, -1.28901831376, 0.24690029166, 0.0245117947048, -1.36489268352, -1.32621380688, -1.36194263402, -1.34483862172, -1.33220924634, -1.32621380688, 0.0754468800843
gamma_47, -0.391823838292, 0.0586414823515, 0.00551260988643, -0.489963911205, -0.329299088727, -0.490505779606, -0.436280714429, -0.357300110881, -0.346721385807, -0.329411935246
gamma_48, 0.862351270072, 0.204391218708, 0.0200911302242, 0.86206470217, 0.914793263931, -0.299382824277, 0.884322302283, 0.90051832593, 0.910947581332, 0.91476693409
gamma_49, -2.88988500767, 0.649854116886, 0.0640106985984, -3.06635165247, -2.93451176683, -3.05828872417, -3.050129, -3.02690343052, -2.97351047932, 0.561640118824
gamma_50, -1.40656114365, 0.0452352715551, 0.00404971342667, -1.43717601622, -1.35679854341, -1.43592555979, -1.42562066887, -1.42562066887, -1.38715879525, -1.2400683753
gamma_51, 5.13959786111, 0.528352519381, 0.0525877226076, 5.19720406283, 5.28286134664, 2.14822480161, 5.22164819819, 5.24754972615, 5.24754972615, 5.27936229322
gamma_52, -1.67051952588, 0.185478438888, 0.018459856037, -1.71961467903, -1.68101389349, -1.71758472306, -1.71386443637, -1.70834129093, -1.69298428341, -0.596939760483
gamma_53, 0.113410640701, 0.027230757554, 0.00264072638764, 0.0961618123501, 0.11941588942, 0.0969718947645, 0.106774989187, 0.106774989187, 0.112598503232, 0.242816999267
gamma_54, 1.54072649032, 0.169258567267, 0.016788274897, 1.56304490172, 1.59680129231, 0.631164521763, 1.56391675174, 1.57234313736, 1.57887861692, 1.59402306028
gamma_55, -0.179168927155, 0.0316537500645, 0.00241539910389, -0.192435173879, -0.156833346596, -0.192435173879, -0.182829242231, -0.181464260839, -0.170961330528, -0.155053353088
gamma_56, -0.692809146858, 0.185032894108, 0.0179594772444, -0.92950140924, -0.565447585762, -0.922189733321, -0.854095121449, -0.685642192296, -0.565447585762, -0.0760555583426
gamma_57, 0.658568047273, 0.177656073059, 0.0175708802433, 0.659001579155, 0.72001562893, -0.352168746213, 0.673789393541, 0.683546198255, 0.708202115649, 0.716596210713
gamma_58, 0.139361446614, 0.0537126655087, 0.00452285981986, 0.114822719019, 0.164864629388, 0.0750942440783, 0.132036402487, 0.154409910837, 0.157665889628, 0.164505445467
gamma_59, 1.00568894549, 0.0577381102645, 0.00569539288973, 1.00711039847, 1.02978419643, 0.692387702416, 1.01144695611, 1.01420228987, 1.02147391025, 1.02927773222
gamma_60, 0.183289253997, 0.0283752428583, 0.00271061433816, 0.18023884958, 0.199048065235, 0.0417103266888, 0.185802083891, 0.187622230248, 0.190016132916, 0.198249396526
